205.6,-63.0424,1.06779,350.353,-6.78E-05,PDN8
205.4,-61.0878,1.08407,352.493,-9.47E-05,PDN8
205.2,-59.181,1.10102,354.724,-0.000100452,PDN8
205,-56.8281,1.12098,357.372,-0.000122414,PDN8
204.8,-54.5052,1.139,359.786,-0.000126384,PDN8
204.6,-52.6922,1.15496,361.961,-0.000119644,PDN8
204.4,-49.9686,1.17395,364.511,-0.000141107,PDN8
204.2,-47.0967,1.19327,367.148,-0.00014162,PDN8
204,-44.6755,1.2108,369.529,-0.000161659,PDN8
203.8,-41.9304,1.23121,372.326,-0.000179167,PDN8
203.6,-38.7168,1.25481,375.604,-0.000208551,PDN8
203.4,-35.0445,1.27893,379.002,-0.000223264,PDN8
203.2,-31.1268,1.30375,382.547,-0.000235402,PDN8
203,-27.5873,1.32643,385.814,-0.000290858,PDN8
202.8,-24.6246,1.34651,388.752,-0.00031321,PDN8
202.6,-21.1783,1.37015,392.232,-0.000317153,PDN8
202.4,-17.489,1.39463,395.847,-0.000360584,PDN8
202.2,-13.8913,1.41621,399.102,-0.000387768,PDN8
202,-10.2445,1.44141,402.921,-0.000436586,PDN8
201.8,-6.3615,1.46751,406.895,-0.000493266,PDN8
201.6,-1.64688,1.49726,411.533,-0.000567098,PDN8
201.4,2.48299,1.52511,415.827,-0.000616779,PDN8
201.2,6.86738,1.55742,420.877,-0.000697518,PDN8
201,11.7592,1.59046,426.142,-0.000758242,PDN8
200.8,15.8713,1.62024,430.979,-0.000817224,PDN8
200.6,20.4635,1.65091,436.004,-0.000914508,PDN8
200.4,24.9194,1.67837,440.543,-0.00100492,PDN8
200.2,29.3732,1.70608,445.193,-0.00109914,PDN8
200,34.2185,1.73886,450.658,-0.0011857,PDN8
